RSRP,RSRQ,Azimuth,Dis_Serving,RS SINR Carrier 1
-91.09999847,-13.89999962,85.9776895,0.449237845,4.099999905
-91.69999695,-13.89999962,85.98308718,0.449253205,4.0
-91.59999847,-13.69999981,85.98847591,0.449267609,3.599999905
-91.30000305,-14.30000019,85.99387286,0.449282977,1.5
-92.5,-14.5,85.99940234,0.449297311,3.299999952
-97.80000305,-16.60000038,86.26007702,0.449351006,-1.899999976
-103.6999969,-19.5,87.13576651,0.450197253,-0.800000012
-96.80000305,-14.10000038,246.3591878,0.158733946,2.799999952
-90.80000305,-13.19999981,241.3181827,0.159428207,6.5
-88.90000153,-11.10000038,236.0493113,0.161106788,10.5
-90.40000153,-11.89999962,231.1747231,0.16396209,9.199999809
-88.40000153,-11.39999962,227.5532606,0.166071914,12.69999981
-89.30000305,-11.39999962,224.5819389,0.166298028,11.80000019
-91.5,-12.30000019,221.828802,0.163817385,7.0
-93.40000153,-12.69999981,218.860055,0.156697194,6.400000095
-93.0,-13.10000038,215.7939669,0.146715813,6.300000191
-92.5,-12.89999962,211.7759708,0.135863075,7.300000191
-90.80000305,-13.19999981,205.9983822,0.125147681,6.800000191
-89.59999847,-13.89999962,198.8392257,0.116581916,3.599999905
-85.59999847,-13.60000038,190.8972517,0.111769268,6.5
-89.0,-15.10000038,183.598431,0.10866153,2.099999905
-88.19999695,-15.89999962,178.1525843,0.102445985,1.799999952
-93.90000153,-14.80000019,175.4583587,0.090638259,-0.200000003
-93.0,-16.89999962,176.3102905,0.07568715,0.0
-85.30000305,-15.39999962,180.9162887,0.058568297,1.5
-80.69999695,-14.5,188.515311,0.040103088,5.0
-84.19999695,-17.39999962,211.5752527,0.02495366,-1.5
-90.40000153,-19.60000038,257.8900841,0.018906285,4.699999809
-81.90000153,-13.69999981,301.4644039,0.020960035,7.099999905
-81.30000305,-13.60000038,338.8251524,0.024564707,3.700000048
-78.30000305,-13.30000019,11.72484366,0.026247022,8.300000191
-79.90000153,-16.5,40.09595432,0.026048374,1.0
-79.40000153,-16.20000076,70.65617558,0.028420189,2.799999952
-81.80000305,-14.60000038,92.59606692,0.038860141,2.700000048
-82.5,-15.0,101.3870552,0.050951694,5.400000095
-85.40000153,-15.39999962,104.0380845,0.057213514,3.299999952
-83.69999695,-15.19999981,106.1129539,0.063162884,3.900000095
-90.40000153,-18.0,108.7020838,0.070937193,-2.200000048
-88.59999847,-15.39999962,108.9856119,0.080172983,2.400000095
-87.69999695,-15.60000038,105.7374385,0.088854871,4.099999905
-90.90000153,-16.0,100.2503865,0.09830145,3.0
-85.30000305,-14.5,95.92448656,0.110815083,4.099999905
-81.80000305,-12.80000019,93.31597141,0.125538331,5.099999905
-83.90000153,-13.39999962,92.00893939,0.139097807,5.400000095
-83.5,-13.10000038,91.8860787,0.148117793,5.099999905
-82.90000153,-12.89999962,92.23600266,0.158174687,5.800000191
-80.80000305,-12.80000019,92.84082971,0.170462631,6.800000191
-74.5,-13.60000038,93.49246869,0.184735705,6.099999905
-72.80000305,-13.5,94.05159079,0.201260578,6.400000095
-71.09999847,-12.30000019,94.51261738,0.253759891,8.0
-73.30000305,-11.80000019,94.29105132,0.269937036,11.10000038
-76.80000305,-11.19999981,93.56029414,0.285954764,7.800000191
-76.5,-11.19999981,92.60695141,0.302171063,7.599999905
-73.59999847,-12.89999962,91.84533463,0.318163068,5.900000095
-74.59999847,-12.0,91.96399597,0.33202937,4.800000191
-74.0,-12.0,92.750552,0.343429705,6.0
-88.80000305,-14.10000038,94.11021485,0.352083103,2.599999905
-93.19999695,-16.0,95.92765885,0.358629038,-1.799999952
-95.69999695,-17.5,98.01692434,0.364208874,-4.300000191
-98.90000153,-20.60000038,100.041967,0.369434584,-7.800000191
-101.6999969,-21.79999924,101.451118,0.373921997,-7.099999905
-99.19999695,-20.5,194.3420775,0.730925598,-5.699999809
-94.90000153,-15.60000038,11.15438822,0.681268577,0.5
-99.80000305,-17.89999962,10.73322142,0.692681104,-3.799999952
-99.90000153,-21.79999924,10.18795595,0.705582555,-0.800000012
-83.5,-14.10000038,94.10763254,0.366610099,3.599999905
-74.40000153,-12.39999962,91.38884372,0.361084712,5.699999809
-78.69999695,-13.30000019,88.40436388,0.355967776,3.0
-84.0,-13.89999962,85.49299444,0.351650819,1.399999976
-90.80000305,-16.5,82.56060967,0.348336103,-1.100000024
-92.59999847,-16.89999962,79.47711119,0.345726795,-2.099999905
-92.59999847,-17.10000038,76.22069876,0.343863684,-1.799999952
-89.5,-16.60000038,300.3658699,0.527756908,2.400000095
-76.5,-10.60000038,69.51162238,0.342889743,6.199999809
-75.90000153,-10.5,66.31539303,0.344273864,6.599999905
-82.69999695,-13.19999981,63.27080088,0.347445792,4.5
-90.69999695,-14.69999981,60.32802983,0.350873167,2.299999952
-89.69999695,-14.69999981,57.25408012,0.354084564,0.5
-96.30000305,-17.5,54.13592153,0.358852627,-3.0
-98.30000305,-17.20000076,51.16607001,0.365368221,-2.599999905
-100.3000031,-18.60000038,48.56944836,0.372663903,-4.599999905
-100.3000031,-18.0,46.38181457,0.380597125,-4.400000095
-98.80000305,-16.39999962,44.47164103,0.390597128,-2.299999952
-98.80000305,-17.60000038,42.87281043,0.403089497,-4.199999809
-98.59999847,-17.79999924,41.76896092,0.415317545,-5.300000191
-99.30000305,-18.20000076,41.0043338,0.421576116,-5.300000191
-101.0,-20.29999924,39.86368872,0.423351722,-7.0
-100.9000015,-19.79999924,38.42589594,0.419910604,-5.599999905
-98.80000305,-18.20000076,37.40086964,0.412713967,-3.799999952
-98.69999695,-19.0,36.97829514,0.405477696,-4.599999905
-99.69999695,-18.79999924,36.75962968,0.395827202,-5.199999809
-100.1999969,-20.79999924,37.2049524,0.385845662,-7.400000095
-99.69999695,-20.39999962,38.41516437,0.378577035,-5.900000095
-98.40000153,-17.79999924,40.4308158,0.376290739,-4.300000191
-100.0999985,-18.60000038,42.89589432,0.373690598,-5.0
-98.40000153,-18.39999962,45.52436898,0.368600051,-3.900000095
-99.59999847,-18.79999924,47.91218422,0.363101526,-4.0
-98.30000305,-17.79999924,49.95491803,0.358188411,-3.200000048
-97.09999847,-17.70000076,51.77645572,0.353931639,-3.299999952
-95.09999847,-16.20000076,53.46938729,0.350594281,-1.600000024
-93.30000305,-14.69999981,55.0889281,0.34764387,0.100000001
-93.5,-15.39999962,56.79657695,0.344964799,0.0
-91.19999695,-13.0,58.66967756,0.342573082,1.100000024
-90.09999847,-15.10000038,60.40159164,0.340066801,0.5
-92.09999847,-15.5,61.73605032,0.338087163,-1.200000048
-89.80000305,-15.5,62.91663918,0.335677194,-0.400000006
-85.0,-12.10000038,64.34184848,0.330049569,6.5
-74.5,-10.30000019,65.62475841,0.319736838,9.600000381
-75.40000153,-11.80000019,66.19347821,0.305437824,6.5
-75.40000153,-13.5,66.00228586,0.289229292,3.0
-72.59999847,-11.69999981,65.40852054,0.272157253,5.199999809
-70.0,-11.10000038,64.64704112,0.258936649,4.800000191
-75.30000305,-13.0,63.80249261,0.247370033,3.799999952
-75.19999695,-12.60000038,62.59292868,0.235001768,4.400000095
-74.90000153,-12.39999962,60.53675906,0.221590716,4.699999809
-81.19999695,-15.80000019,58.38792005,0.211471646,0.0
-86.09999847,-17.5,56.77406226,0.205290422,-0.800000012
-79.90000153,-13.60000038,294.2988499,0.679351151,1.700000048
-79.30000305,-12.80000019,294.0815624,0.689717667,1.200000048
-81.30000305,-14.0,293.8176144,0.702811096,1.600000024
-79.09999847,-13.39999962,293.5349494,0.717395935,1.100000024
-82.59999847,-13.0,293.2487431,0.73042647,0.100000001
-88.90000153,-14.89999962,293.0059817,0.741286757,-1.399999976
-98.59999847,-22.79999924,293.1305841,0.751113582,-1.399999976
-90.30000305,-14.89999962,32.35575764,0.165674976,-0.800000012
-86.59999847,-15.60000038,29.68536797,0.175014153,-1.399999976
-87.90000153,-15.19999981,27.85778006,0.187506509,-0.200000003
-86.40000153,-15.89999962,27.40919082,0.20184918,-0.200000003
-82.90000153,-14.60000038,28.57021271,0.21672154,3.799999952
-85.5,-14.0,31.18644858,0.231131213,4.800000191
-86.80000305,-13.60000038,33.86069045,0.246685538,3.099999905
-91.09999847,-14.69999981,35.96708217,0.259760588,1.700000048
-92.19999695,-15.19999981,38.34177061,0.269842627,1.899999976
-87.90000153,-13.89999962,41.33527191,0.276684033,3.0
-88.19999695,-14.30000019,45.04179048,0.277716432,2.799999952
-91.5,-15.30000019,49.37338418,0.273188664,1.700000048
-91.19999695,-14.39999962,53.89928836,0.264101803,2.599999905
-81.30000305,-13.60000038,58.28085708,0.258005225,5.699999809
-74.59999847,-13.19999981,61.55390973,0.256473844,4.699999809
-73.09999847,-12.89999962,65.12223116,0.274550031,4.5
-75.19999695,-11.10000038,66.22164951,0.293690479,6.400000095
-76.09999847,-10.30000019,66.24982284,0.310350292,6.699999809
-76.40000153,-10.60000038,65.61276012,0.3240571,7.800000191
-80.40000153,-12.0,65.08281173,0.332339931,5.0
-84.69999695,-12.89999962,64.06536277,0.338509915,5.0
-87.40000153,-13.5,63.14969251,0.34230359,3.400000095
-87.59999847,-13.5,63.02029217,0.342771886,2.599999905
-88.5,-13.10000038,62.7236047,0.344235891,2.299999952
-88.80000305,-14.69999981,61.79628917,0.347154447,2.200000048
-89.69999695,-13.89999962,59.96990646,0.350373991,3.099999905
-89.80000305,-14.89999962,57.40594762,0.354131055,-0.100000001
-95.30000305,-16.0,54.48476917,0.359505197,-1.0
-96.59999847,-15.19999981,51.37392706,0.36662929,-2.099999905
-98.09999847,-16.0,48.33252819,0.376171149,-2.799999952
-97.69999695,-16.5,45.65095487,0.388020168,-3.299999952
-96.90000153,-16.5,43.50521092,0.401160064,-2.200000048
-97.19999695,-18.0,42.14565418,0.413099135,-4.699999809
-98.30000305,-19.5,41.1332949,0.422598704,-7.199999809
-97.69999695,-17.29999924,40.34516646,0.426298946,-3.900000095
-96.69999695,-15.80000019,40.0001095,0.426137138,-2.5
-96.80000305,-16.39999962,39.94609155,0.425781604,-4.0
-96.19999695,-16.79999924,39.95349326,0.425537563,-4.400000095
-96.40000153,-16.70000076,39.95661184,0.425484436,-4.099999905
-98.09999847,-16.10000038,39.95983057,0.425431928,-2.299999952
-97.90000153,-16.39999962,39.96295072,0.425378804,-4.0
-98.30000305,-16.29999924,39.96607165,0.42532568,-3.599999905
-99.90000153,-16.39999962,39.96929275,0.425273177,0.800000012
-92.40000153,-13.19999981,222.5274909,0.415444018,1.200000048
-90.90000153,-13.19999981,222.5239717,0.415496053,1.299999952
-94.5,-14.69999981,222.5203556,0.415547439,-0.699999988
-97.0,-15.0,222.5168382,0.415599477,-2.099999905
-97.80000305,-16.29999924,222.3735718,0.416140249,-3.0
-95.09999847,-16.5,222.0778316,0.416785657,-2.099999905
-96.09999847,-14.69999981,221.717083,0.417588643,-1.799999952
-99.59999847,-17.5,221.3720613,0.419198141,-4.900000095
-98.40000153,-16.79999924,221.3090259,0.418575012,-3.799999952
-95.0,-17.0,221.3588967,0.414571338,-2.400000095
-95.80000305,-15.80000019,221.5506787,0.405151622,-1.899999976
-95.09999847,-16.39999962,221.7421846,0.394046908,-3.900000095
-96.40000153,-18.0,221.8663475,0.381855488,-4.800000191
-94.30000305,-16.29999924,221.8225639,0.369184556,-2.599999905
-96.90000153,-19.10000038,221.6019329,0.356234917,-6.699999809
-94.90000153,-16.79999924,220.90151,0.34276341,-4.199999809
-93.59999847,-14.5,219.7734936,0.329343342,-1.200000048
-95.80000305,-15.60000038,218.3582056,0.315522567,-2.0
-97.90000153,-15.60000038,216.7598414,0.301818117,-2.099999905
-97.0,-15.69999981,214.9436221,0.288278959,-2.5
-96.30000305,-16.0,213.0029204,0.275894234,-2.0
-94.0,-12.89999962,211.4352755,0.267213231,1.200000048
-91.09999847,-11.89999962,210.5330447,0.262330833,2.5
-92.90000153,-13.80000019,209.7131557,0.257521854,2.299999952
-92.80000305,-13.10000038,208.5410616,0.251075327,1.799999952
-91.5,-11.19999981,206.7861761,0.242285481,4.800000191
-92.40000153,-11.5,204.448777,0.231394944,3.5
-90.09999847,-11.60000038,201.4716709,0.219700193,3.900000095
-89.80000305,-12.60000038,197.9987963,0.208173079,3.400000095
-92.0,-12.80000019,194.2078025,0.198059543,1.200000048
-90.80000305,-12.80000019,190.2220673,0.190658754,0.600000024
-88.09999847,-13.19999981,185.9020058,0.186935492,0.699999988
-86.40000153,-14.5,181.5392363,0.186891592,-0.200000003
-85.90000153,-13.60000038,177.3908872,0.190025631,-0.800000012
-80.30000305,-13.60000038,173.5401953,0.195436064,-1.100000024
-82.80000305,-15.39999962,169.9616572,0.204074411,-6.0
-87.59999847,-17.0,166.831331,0.215098518,-1.0
-82.0,-13.10000038,164.5103544,0.228336959,-0.200000003
-76.90000153,-12.39999962,163.1034703,0.243105228,1.399999976
-73.59999847,-11.39999962,162.6653822,0.258259923,0.699999988
-74.5,-11.60000038,162.4008754,0.272276943,1.100000024
-79.09999847,-11.60000038,162.5412505,0.286378108,0.0
-79.5,-12.10000038,163.1931641,0.299594111,0.0
-77.5,-11.19999981,163.5867481,0.309925866,1.600000024
-78.19999695,-11.10000038,163.7484589,0.320231523,1.200000048
-78.30000305,-11.89999962,163.6482771,0.333391466,-0.100000001
-79.80000305,-13.19999981,163.4599969,0.348322175,-0.699999988
-80.09999847,-14.5,163.3000562,0.364616829,-1.899999976
-80.5,-13.5,163.1905849,0.381636967,-2.200000048
-80.0,-12.0,163.0755374,0.398492371,-0.899999976
-80.80000305,-12.0,163.0094808,0.414899723,0.300000012
-81.0,-11.5,163.0394447,0.430724976,-0.300000012
-80.59999847,-12.5,163.1648322,0.446017603,-1.100000024
-84.09999847,-14.89999962,163.4380745,0.460104822,-2.900000095
-85.5,-14.30000019,163.9708716,0.47062635,-1.600000024
-97.0,-22.60000038,164.8104272,0.476954595,-4.300000191
-91.19999695,-16.39999962,341.3627033,0.3505045,-2.099999905
-90.40000153,-14.19999981,339.8066185,0.35011205,-0.5
-90.40000153,-12.5,339.5580584,0.350110034,0.100000001
-92.69999695,-15.0,37.63125344,0.271535616,-3.400000095
-95.40000153,-18.20000076,37.77813209,0.27102474,-5.5
-97.5,-21.10000038,37.883355,0.270119611,0.5
-88.19999695,-14.80000019,38.03875724,0.269054092,0.400000006
-87.69999695,-15.0,38.40944744,0.266865377,-0.400000006
-88.0,-15.30000019,38.66634666,0.26665382,0.300000012
-88.09999847,-15.19999981,38.72926253,0.268088676,0.300000012
-87.90000153,-15.19999981,38.87007239,0.269305911,1.200000048
-87.69999695,-15.30000019,39.07081036,0.268401676,0.0
-87.80000305,-15.10000038,39.25295904,0.268860632,0.300000012
-88.09999847,-14.60000038,39.2267398,0.268760161,1.100000024
-88.19999695,-14.89999962,39.27115381,0.267728206,1.600000024
-87.90000153,-14.69999981,39.18148861,0.267152554,1.200000048
-87.40000153,-14.80000019,39.11053642,0.266884816,1.0
-87.40000153,-14.60000038,39.0327688,0.266828507,0.300000012
-87.59999847,-14.30000019,39.19439405,0.267934788,1.799999952
-87.40000153,-14.0,39.07393707,0.269142623,2.700000048
-87.59999847,-14.0,39.23273932,0.269737789,1.0
-87.90000153,-14.19999981,39.27855971,0.268704599,0.899999976
-87.80000305,-14.89999962,39.3618626,0.267349273,0.0
-88.0,-14.5,39.49776136,0.266205403,1.0
-87.19999695,-14.30000019,39.52458977,0.266550405,2.400000095
-87.90000153,-15.30000019,39.10584485,0.266391303,-0.699999988
-86.19999695,-14.89999962,38.24279241,0.264644112,2.5
-86.30000305,-15.0,36.9545461,0.263533808,-0.400000006
-85.0,-14.89999962,35.86815808,0.259644488,0.600000024
-84.40000153,-15.0,35.13559766,0.25340508,1.799999952
-83.90000153,-14.80000019,34.43594923,0.247474712,0.600000024
-79.09999847,-14.30000019,33.90866079,0.242145616,3.5
-81.90000153,-14.30000019,32.98788375,0.23769405,2.900000095
-79.5,-14.19999981,32.18811643,0.23284433,5.099999905
-83.59999847,-14.80000019,31.2446723,0.227667044,2.700000048
-78.90000153,-14.5,30.10473564,0.221812114,4.800000191
-78.69999695,-15.30000019,28.87759356,0.21404026,3.799999952
-81.80000305,-16.10000038,28.28647632,0.206919536,2.200000048
-81.69999695,-15.89999962,28.0903943,0.198628672,2.099999905
-81.19999695,-14.80000019,28.74170702,0.189134043,1.200000048
-80.59999847,-15.60000038,30.38738811,0.17981234,0.200000003
-84.80000305,-14.69999981,32.65672783,0.172008714,2.700000048
-87.69999695,-15.69999981,34.68825678,0.166143633,0.200000003
-89.09999847,-16.10000038,35.54920512,0.161782001,-2.400000095
-89.80000305,-16.89999962,35.73193076,0.159430551,-2.799999952
-88.5,-17.20000076,35.77770197,0.156807125,-3.700000048
-88.80000305,-18.70000076,35.95519525,0.1539251,-4.599999905
-89.40000153,-19.20000076,35.88417969,0.151751626,-2.299999952
-83.0,-15.39999962,292.4409635,0.75264306,1.100000024
-84.59999847,-16.20000076,292.4202875,0.752102984,-0.899999976
-85.40000153,-15.60000038,292.4026261,0.75217813,-0.600000024
-85.09999847,-15.30000019,292.3357086,0.752601332,0.800000012
-82.19999695,-14.10000038,292.1926369,0.753234745,3.599999905
-81.90000153,-13.5,291.7949085,0.756371408,2.700000048
-83.80000305,-15.60000038,291.3509806,0.762383787,-1.600000024
-87.90000153,-18.29999924,290.9543278,0.770213716,-4.0
-89.90000153,-19.5,290.5773277,0.778993611,-5.400000095
-84.90000153,-17.89999962,23.86445305,0.117219212,-2.700000048
-80.69999695,-16.10000038,21.3422604,0.112882703,-1.700000048
-82.30000305,-15.10000038,17.40080367,0.108060832,-0.200000003
-81.0,-15.39999962,14.3154953,0.099777779,1.299999952
-78.30000305,-13.80000019,13.50894433,0.090190263,4.0
-79.59999847,-15.19999981,12.84295107,0.078932682,0.100000001
-74.30000305,-13.5,12.8105844,0.068236456,4.699999809
-77.40000153,-13.5,12.97534347,0.057434231,4.900000095
-74.69999695,-13.30000019,15.92629862,0.045284384,6.300000191
-76.80000305,-15.89999962,23.64678595,0.034200835,1.299999952
-70.30000305,-14.60000038,39.98526787,0.026321041,6.5
-72.90000153,-16.20000076,65.77688863,0.022613525,-0.600000024
-77.80000305,-15.89999962,91.18370673,0.026104251,-1.299999952
-71.5,-14.60000038,105.6946873,0.03452842,2.5
-69.5,-14.80000019,110.7140945,0.044313655,2.400000095
-73.19999695,-14.69999981,112.085808,0.053078282,2.900000095
-71.30000305,-14.19999981,113.3311396,0.060164491,3.799999952
-80.0,-15.80000019,115.1027442,0.067876176,-0.100000001
-84.69999695,-15.89999962,116.5790562,0.076806473,0.899999976
-80.59999847,-14.89999962,114.3412071,0.085565281,2.299999952
-83.69999695,-16.0,108.0908623,0.092650313,2.299999952
-78.90000153,-15.19999981,102.3847959,0.101702036,1.700000048
-78.90000153,-15.69999981,98.41140421,0.113372711,-0.300000012
-75.90000153,-13.30000019,96.35611387,0.126407424,5.300000191
-77.90000153,-13.69999981,95.0637362,0.137862956,3.200000048
-80.30000305,-15.0,94.63121206,0.145995121,2.0
-78.40000153,-15.30000019,94.74364828,0.153835624,0.0
-74.19999695,-14.69999981,95.45303842,0.163205359,1.799999952
-73.59999847,-14.69999981,96.48195357,0.175137403,0.600000024
-68.5,-14.19999981,97.50709955,0.199483405,2.299999952
-67.30000305,-13.80000019,97.41547949,0.210513526,4.099999905
-63.79999924,-13.5,96.91041269,0.251935881,5.199999809
-77.80000305,-14.39999962,95.25554438,0.348658168,1.5
-85.80000305,-16.20000076,96.98165328,0.358443279,-1.700000048
-92.40000153,-18.10000038,98.96286194,0.365648405,-4.5
-95.19999695,-20.60000038,100.9579937,0.371530012,-7.699999809
-96.09999847,-21.0,102.3455788,0.378264835,-6.5
-97.19999695,-20.39999962,193.9535457,0.736090141,-4.699999809
-89.0,-15.0,11.45974657,0.675726488,1.5
-88.19999695,-15.19999981,10.94284553,0.686287408,1.299999952
-89.40000153,-16.79999924,10.32983802,0.697663723,-1.799999952
-95.19999695,-24.79999924,9.747229334,0.71256758,0.5
-72.69999695,-13.80000019,92.80601186,0.362256206,3.200000048
-74.69999695,-14.39999962,90.32906067,0.357753123,2.099999905
-77.40000153,-14.0,87.91435003,0.35356894,3.799999952
-76.09999847,-14.10000038,85.66179542,0.350958665,4.0
-84.0,-15.19999981,83.78242825,0.350337063,0.899999976
-82.0,-15.19999981,82.10650104,0.351707869,2.5
-82.59999847,-15.0,80.74423114,0.356726907,1.600000024
-79.09999847,-14.19999981,79.71115762,0.365858684,3.5
-78.5,-14.80000019,79.20459136,0.377295275,2.400000095
-81.09999847,-15.5,79.011861,0.389421084,0.800000012
-78.59999847,-16.10000038,78.96237062,0.401254344,1.799999952
-76.0,-14.89999962,78.83744668,0.412898619,1.600000024
-81.19999695,-14.39999962,78.45044708,0.423302607,2.299999952
-83.59999847,-14.89999962,77.50203372,0.430594092,2.5
-86.19999695,-16.89999962,76.0594291,0.430563864,-2.5
-83.40000153,-16.89999962,74.32574253,0.429949917,-0.400000006
-80.09999847,-15.89999962,72.67217149,0.431311454,-1.700000048
-74.69999695,-15.30000019,71.41044308,0.434567693,1.600000024
-77.59999847,-16.0,70.68709841,0.438859786,1.100000024
-79.30000305,-16.29999924,70.2896389,0.442649497,-2.099999905
-79.59999847,-16.29999924,70.09398527,0.443867903,0.100000001
-75.5,-15.10000038,69.93452456,0.444840052,2.200000048
-75.80000305,-15.5,69.71508706,0.447187492,0.800000012
-75.40000153,-13.69999981,69.52380226,0.451047985,3.799999952
-78.19999695,-13.5,69.43711999,0.456127262,3.0
-77.59999847,-13.80000019,69.50072604,0.461701837,4.5
-80.0,-14.80000019,69.78846593,0.467998025,1.299999952
-80.09999847,-14.0,69.91955364,0.472539204,4.599999905
-81.0,-13.80000019,69.9328563,0.474469811,4.199999809
-80.40000153,-13.0,69.91532099,0.474606928,4.900000095
-80.90000153,-13.0,69.96257115,0.475141288,6.5
-80.40000153,-13.5,70.03193565,0.4756171,5.800000191
-81.69999695,-14.10000038,70.08099518,0.475128413,0.400000006
-82.40000153,-13.80000019,70.05379048,0.475041267,2.900000095
-83.90000153,-14.60000038,69.9485463,0.475360997,1.5
-86.5,-15.10000038,69.95510717,0.475510202,-0.600000024
-88.59999847,-12.10000038,72.78515806,0.97010388,0.899999976
-87.80000305,-13.0,72.78515806,0.97010388,0.699999988
-89.90000153,-13.30000019,72.78515806,0.97010388,-1.0
-91.0,-13.80000019,72.78515806,0.97010388,-1.100000024
-89.30000305,-12.30000019,72.78515806,0.97010388,0.699999988
-93.30000305,-15.30000019,72.78515806,0.97010388,-2.900000095
-91.5,-14.19999981,72.78020241,0.970129882,-1.899999976
-93.69999695,-15.60000038,72.77624611,0.969774746,-4.099999905
-90.80000305,-13.5,72.78979823,0.969575692,-0.800000012
-93.30000305,-15.60000038,72.8028547,0.969507285,-3.299999952
-91.19999695,-14.0,72.83004114,0.969741836,-1.5
-94.19999695,-17.20000076,72.85579014,0.96989842,-3.200000048
-91.69999695,-16.5,72.88584208,0.970288545,-3.0
-93.5,-17.5,72.91508953,0.970639698,-3.0
-95.09999847,-18.5,72.94225039,0.970876991,-4.5
-94.0,-16.5,72.96668324,0.970960472,4.745367374
-92.90000153,-18.89999962,72.95333496,0.971322788,-5.0
-92.0,-18.29999924,72.94053571,0.971559512,1.0
-86.30000305,-15.0,11.49499549,0.27195247,1.799999952
-85.69999695,-15.0,11.41835049,0.27192526,1.700000048
-88.0,-14.30000019,11.38367912,0.272128006,3.700000048
-88.19999695,-14.0,11.34350615,0.272467318,3.799999952
-88.0,-14.10000038,11.32750875,0.273253835,3.400000095
-90.0,-16.70000076,11.58169652,0.275045543,-1.799999952
-90.59999847,-16.29999924,11.84061783,0.278257248,-0.400000006
-90.90000153,-15.39999962,12.39495443,0.281923465,0.600000024
-90.30000305,-15.39999962,13.34194972,0.286215008,0.699999988
-92.30000305,-17.0,14.82290012,0.292331716,-1.200000048
-94.19999695,-18.0,16.9646934,0.300810401,-2.299999952
-93.0,-16.0,19.66190815,0.312082617,-0.800000012
-95.5,-17.60000038,22.72163008,0.327035207,-3.5
-98.69999695,-18.79999924,26.08978897,0.346504599,-5.300000191
-99.30000305,-19.10000038,28.84600397,0.365979491,-5.300000191
-99.30000305,-19.70000076,31.21251364,0.384619696,-5.699999809
-99.90000153,-21.29999924,33.12947638,0.40151987,-6.5
-90.59999847,-18.79999924,208.9956827,0.816023213,-0.699999988
-88.59999847,-20.29999924,208.4954928,0.807641411,-1.200000048
-93.09999847,-20.79999924,208.2296254,0.802456988,-0.5
-97.19999695,-20.89999962,207.8909435,0.79673212,-3.0
-99.0,-22.5,207.3412811,0.787631591,-4.699999809
-97.59999847,-22.10000038,206.7137547,0.778423685,-5.199999809
-99.59999847,-22.89999962,206.0148326,0.768623108,-3.799999952
-92.09999847,-15.30000019,248.2099786,0.909063206,-0.100000001
-92.90000153,-16.20000076,248.2252508,0.890720025,-0.899999976
-95.80000305,-17.10000038,248.1959028,0.872105936,-1.899999976
-99.09999847,-18.70000076,248.0968756,0.851965086,-3.0
-95.0,-16.89999962,247.9839632,0.831011148,-1.0
-92.0,-16.0,247.958105,0.809341884,0.300000012
-89.90000153,-15.30000019,247.9339936,0.786768054,1.700000048
-92.0,-17.79999924,247.8953686,0.763802896,0.300000012
-86.90000153,-11.89999962,339.5418132,0.376769553,12.69999981
-91.40000153,-14.0,343.1248382,0.378188311,4.5
-88.40000153,-14.69999981,247.7873963,0.692740056,4.599999905
-89.69999695,-15.10000038,247.7658614,0.670583781,3.900000095
-91.59999847,-14.69999981,247.7703835,0.649025041,2.700000048
-91.0,-15.69999981,247.7076998,0.629097598,1.299999952
-91.19999695,-14.60000038,247.5946944,0.608460187,4.599999905
-91.19999695,-13.69999981,247.5036039,0.587012813,6.400000095
-92.40000153,-15.30000019,247.3404491,0.565310461,3.599999905
-89.59999847,-14.80000019,247.1882798,0.543965208,3.0
-88.59999847,-14.10000038,247.1435618,0.52314716,4.099999905
-88.80000305,-15.10000038,247.0116084,0.503498111,4.199999809
-86.40000153,-14.80000019,246.9590609,0.485327987,2.0
-90.09999847,-17.10000038,246.7993381,0.472294733,-2.900000095
-91.40000153,-17.20000076,246.6430699,0.463219169,-1.600000024
-87.09999847,-16.70000076,168.6798438,0.539598055,2.599999905
-92.59999847,-18.20000076,167.4195595,0.53889176,0.0
-93.59999847,-20.70000076,165.9401952,0.53761448,-4.0
-96.90000153,-21.79999924,164.3288872,0.535774793,-4.300000191
-96.09999847,-21.89999962,162.7420355,0.534063061,-1.200000048
-89.0,-14.39999962,246.1047535,0.384773443,3.200000048
-89.19999695,-14.80000019,246.115173,0.376234731,3.200000048
-87.80000305,-15.5,246.0651564,0.36681509,3.200000048
-89.30000305,-15.10000038,245.9224926,0.354389207,3.299999952
-87.30000305,-15.39999962,245.7556492,0.339527042,4.400000095
-81.80000305,-14.19999981,245.5994385,0.32271454,5.599999905
-82.0,-14.19999981,245.3028378,0.300928856,6.800000191
-79.09999847,-12.69999981,244.9527991,0.2762414,11.19999981
-79.5,-13.5,244.5404793,0.251182922,10.39999962
-79.80000305,-10.10000038,243.9484099,0.224109741,12.30000019
-80.69999695,-9.699999809,243.2710668,0.199159727,11.19999981
-81.40000153,-9.600000381,242.4939688,0.174777863,9.699999809
-84.69999695,-11.5,241.262716,0.15173915,5.699999809
-82.69999695,-11.69999981,239.4702443,0.129826974,7.5
-82.80000305,-12.30000019,236.3982318,0.110200213,6.699999809
-80.30000305,-13.30000019,232.0835504,0.09621347,6.400000095
-79.80000305,-14.10000038,227.3646829,0.087549797,7.199999809
-77.90000153,-13.0,222.4184522,0.081329686,8.5
-79.40000153,-13.5,215.9974648,0.075585056,6.699999809
-72.0,-11.89999962,207.9353588,0.070892198,9.699999809
